iteration,game_nr,division,date,home,away,home_goals,away_goals
70,2,1,2025-09-06,Germany,Portugal,77.221244,74.441209
70,3,1,2025-09-06,Latvia,Lithuania,97.073313,86.968301
70,4,1,2025-09-06,Finland,Serbia,82.519984,83.407534
71,1,1,2025-09-06,Turkey,Sweden,86.420516,63.168447
71,2,1,2025-09-06,Germany,Portugal,89.808903,65.520305
71,3,1,2025-09-06,Latvia,Lithuania,97.91268,79.944871
71,4,1,2025-09-06,Finland,Serbia,96.027371,97.189058
72,1,1,2025-09-06,Turkey,Sweden,109.88896,73.923221
72,2,1,2025-09-06,Germany,Portugal,88.758968,70.477646
72,3,1,2025-09-06,Latvia,Lithuania,82.399799,82.474861
72,4,1,2025-09-06,Finland,Serbia,91.5265,92.1421
73,1,1,2025-09-06,Turkey,Sweden,56.979821,59.817565
73,2,1,2025-09-06,Germany,Portugal,87.403736,60.504135
73,3,1,2025-09-06,Latvia,Lithuania,88.404647,81.350737
73,4,1,2025-09-06,Finland,Serbia,94.977183,97.797672
74,1,1,2025-09-06,Turkey,Sweden,85.567766,69.845655
74,2,1,2025-09-06,Germany,Portugal,77.345051,60.24772
74,3,1,2025-09-06,Latvia,Lithuania,99.551062,84.516337
74,4,1,2025-09-06,Finland,Serbia,99.791534,95.712311
75,1,1,2025-09-06,Turkey,Sweden,73.50411,51.99819
75,2,1,2025-09-06,Germany,Portugal,85.097489,52.874303
75,3,1,2025-09-06,Latvia,Lithuania,90.788104,75.319507
75,4,1,2025-09-06,Finland,Serbia,88.369063,105.29348
76,1,1,2025-09-06,Turkey,Sweden,83.33802,45.93226
76,2,1,2025-09-06,Germany,Portugal,65.07602,70.4617
76,3,1,2025-09-06,Latvia,Lithuania,101.39782,82.729255
76,4,1,2025-09-06,Finland,Serbia,92.57927,88.674532
77,1,1,2025-09-06,Turkey,Sweden,82.590216,81.912917
77,2,1,2025-09-06,Germany,Portugal,80.347784,57.012504
77,3,1,2025-09-06,Latvia,Lithuania,80.175328,77.720284
77,4,1,2025-09-06,Finland,Serbia,98.300947,103.31831
78,1,1,2025-09-06,Turkey,Sweden,94.567905,72.12927
78,2,1,2025-09-06,Germany,Portugal,99.419212,60.099365
78,3,1,2025-09-06,Latvia,Lithuania,79.56277,69.364458
78,4,1,2025-09-06,Finland,Serbia,82.035017,89.1438
79,1,1,2025-09-06,Turkey,Sweden,111.84755,92.67962
79,2,1,2025-09-06,Germany,Portugal,96.699942,62.244379
79,3,1,2025-09-06,Latvia,Lithuania,93.328356,63.100262
79,4,1,2025-09-06,Finland,Serbia,98.659719,95.845036
80,1,1,2025-09-06,Turkey,Sweden,103.97248,63.352669
80,2,1,2025-09-06,Germany,Portugal,90.958639,72.258797
80,3,1,2025-09-06,Latvia,Lithuania,98.515238,85.004724
80,4,1,2025-09-06,Finland,Serbia,72.678596,77.55278
81,1,1,2025-09-06,Turkey,Sweden,88.102943,78.351181
81,2,1,2025-09-06,Germany,Portugal,80.728609,54.029084
81,3,1,2025-09-06,Latvia,Lithuania,93.173135,77.10872
81,4,1,2025-09-06,Finland,Serbia,65.340754,85.151824
82,1,1,2025-09-06,Turkey,Sweden,91.15211,87.814744
82,2,1,2025-09-06,Germany,Portugal,76.325387,70.124763
82,3,1,2025-09-06,Latvia,Lithuania,74.281802,78.581238
82,4,1,2025-09-06,Finland,Serbia,69.130075,79.676466
83,1,1,2025-09-06,Turkey,Sweden,95.433036,91.743763
83,2,1,2025-09-06,Germany,Portugal,69.944868,59.02225
83,3,1,2025-09-06,Latvia,Lithuania,93.611483,67.877409
83,4,1,2025-09-06,Finland,Serbia,106.35543,97.35498
84,1,1,2025-09-06,Turkey,Sweden,77.154527,72.40981
84,2,1,2025-09-06,Germany,Portugal,108.51603,56.687441
84,3,1,2025-09-06,Latvia,Lithuania,85.689776,78.183486
84,4,1,2025-09-06,Finland,Serbia,102.85552,102.71564
85,1,1,2025-09-06,Turkey,Sweden,67.832656,63.696886
85,2,1,2025-09-06,Germany,Portugal,87.568074,57.102227
85,3,1,2025-09-06,Latvia,Lithuania,67.330292,64.781833
85,4,1,2025-09-06,Finland,Serbia,94.838568,82.31081
86,1,1,2025-09-06,Turkey,Sweden,85.281195,91.728876
86,2,1,2025-09-06,Germany,Portugal,82.66391,58.816688
86,3,1,2025-09-06,Latvia,Lithuania,88.814641,86.105366
86,4,1,2025-09-06,Finland,Serbia,79.575777,80.199237
87,1,1,2025-09-06,Turkey,Sweden,94.59272,76.622263
87,2,1,2025-09-06,Germany,Portugal,77.430587,30.476533
87,3,1,2025-09-06,Latvia,Lithuania,76.101081,81.929821
87,4,1,2025-09-06,Finland,Serbia,110.31763,103.94357
88,1,1,2025-09-06,Turkey,Sweden,60.602467,75.395935
88,2,1,2025-09-06,Germany,Portugal,79.481285,67.468237
88,3,1,2025-09-06,Latvia,Lithuania,61.850252,95.035518
